name,lat,lon,address,region,adm_zone
ВТБ,55.661325,37.510461,"г. Москва, просп. Ленинский, д. 111, корп. 1",Обручевский,ЮЗАО
ВТБ,55.679359,37.468394,"г. Москва, просп. Мичуринский, Олимпийская деревня, д. 1, корп. 4",Тропарёво-Никулино,ЗАО
ВТБ,55.611503,37.719635,"г. Москва, бул. Ореховый, д. 13",Орехово-Борисово Северное,ЮАО
ВТБ,55.774682,37.604233,"г. Москва, ул. Долгоруковская, д. 2",Тверской,ЦАО
ВТБ,55.742065,37.599958,"г. Москва, ул. Остоженка, д. 11",Хамовники,ЦАО
ВТБ,55.862536,37.608902,"г. Москва, ул. Декабристов, д. 20, корп. 2",Отрадное,СВАО
ВТБ,55.749775,37.786057,"г. Москва, ул. 2-я Владимирская, д. 45",Новогиреево,ВАО
ВТБ,55.863491,37.433454,"г. Москва, ул. Планерная, д. 7, корп. 1",Северное Тушино,СЗАО
ВТБ,55.707454,37.577679,"г. Москва, просп. Ленинский, д. 34/1",Гагаринский,ЮЗАО
ВТБ,55.760488,37.64994,"г. Москва, ул. Покровка, д. 28, стр. 1",Басманный,ЦАО
ВТБ,55.733585,37.61911,"г. Москва, ул. Большая Полянка, д. 30",Якиманка,ЦАО
ВТБ,55.797359,37.725202,"г. Москва, ул. Большая Черкизовская, д. 12, корп. 1",Преображенское,ВАО
ВТБ,55.777642,37.465406,"г. Москва, просп. Маршала Жукова, д. 48, корп. 1",Хорошёво-Мнёвники,СЗАО
ВТБ,55.679138,37.565317,"г. Москва, ул. Профсоюзная, д. 15",Академический,ЮЗАО
ВТБ,55.746444,37.682796,"г. Москва, бул. Энтузиастов, д. 2",Таганский,ЦАО
ВТБ,55.746401,37.421589,"г. Москва, ш. Рублевское, д. 28, корп. 1",Крылатское,ЗАО
ВТБ,55.789386,37.678345,"г. Москва, пл. Сокольническая, д. 4, корп. 1—2",Сокольники,ВАО
ВТБ,55.718437,37.788035,"г. Москва, просп. Рязанский, д. 71, корп. 1",Рязанский,ЮВАО
ВТБ,55.715735,37.797557,"г. Москва, ул. Академика Скрябина, д. 1/58, стр. 1",Выхино-Жулебино,ЮВАО
ВТБ,55.795969,37.583417,"г. Москва, ул. Бутырская, д. 11",Савёловский,САО
ВТБ,55.770436,37.599118,"г. Москва, ул. Садовая-Триумфальная, д. 4/10, стр. 1",Тверской,ЦАО
ВТБ,55.855142,37.653297,"г. Москва, ул. Снежная, д. 26",Свиблово,СВАО
ВТБ,55.829562,37.45136,"г. Москва, ул. Свободы, д. 13/2, стр. 1а",Покровское-Стрешнево,СЗАО
ВТБ,55.783615,37.721844,"г. Москва, пл. Семеновская, д. 7, корп. 17",Соколиная Гора,ВАО
ВТБ,55.805538,37.508333,"г. Москва, просп. Ленинградский, д. 77, корп. 2",Сокол,САО
ВТБ,55.650733,37.394831,"г. Москва, ул. Богданова, д. 50",Солнцево,ЗАО
ВТБ,55.807436,37.406286,"г. Москва, ул. Маршала Катукова, д. 16",Строгино,СЗАО
ВТБ,55.771887,37.636313,"г. Москва, пл. Большая Сухаревская, д. 14/7",Красносельский,ЦАО
ВТБ,55.762144,37.609507,"г. Москва, ул. Тверская, д. 8, стр. 1",Тверской,ЦАО
ВТБ,55.759667,37.612103,"г. Москва, ул. Тверская, д. 6/1, стр. 7",Тверской,ЦАО
ВТБ,55.707839,37.72993,"г. Москва, ул. Люблинская, д. 4, корп. 1",Текстильщики,ЮВАО
ВТБ,55.818397,37.573537,"г. Москва, ш. Дмитровское, д. 13а",Тимирязевский,САО
ВТБ,55.709402,37.620861,"г. Москва, ул. Большая Тульская, д. 2",Даниловский,ЮАО
ВТБ,55.764456,37.555661,"г. Москва, ш. Звенигородское, д. 18/20",Пресненский,ЦАО
ВТБ,55.69367,37.532364,"г. Москва, просп. Ломоносовский, д. 25, корп. 1",Раменки,ЗАО
ВТБ,55.719791,37.57125,"г. Москва, просп. Комсомольский, д. 48",Хамовники,ЦАО
ВТБ,55.72095,37.577547,"г. Москва, ул. 3-я Фрунзенская, д. 9",Хамовники,ЦАО
ВТБ,55.851733,37.441034,"г. Москва, бул. Химкинский, д. 16, корп. 1",Северное Тушино,СЗАО
ВТБ,55.788849,37.466429,"г. Москва, ул. Генерала Глаголева, д. 30, корп. 2",Хорошёво-Мнёвники,СЗАО
ВТБ,55.762285,37.624396,"г. Москва, ул. Кузнецкий Мост, д. 17, стр. 1",Мещанский,ЦАО
ВТБ,55.670002,37.553142,"г. Москва, ул. Профсоюзная, д. 56",Обручевский,ЮЗАО
ВТБ,55.797184,37.71898,"г. Москва, ул. Большая Черкизовская, д. 5а",Преображенское,ВАО
ВТБ,55.639661,37.607492,"г. Москва, ул. Чертановская, д. 1в, корп. 1",Чертаново Северное,ЮАО
ВТБ,55.758851,37.752273,"г. Москва, ш. Энтузиастов, д. 31, стр. 39",Соколиная Гора,ВАО
ВТБ,55.810467,37.794762,"г. Москва, ш. Щелковское, д. 69",Гольяново,ВАО
ВТБ,55.663656,37.484617,"г. Москва, просп. Вернадского, д. 105, корп. 3",Тропарёво-Никулино,ЗАО
ВТБ,55.684503,37.621947,"г. Москва, ш. Варшавское, д. 26",Нагорный,ЮАО
ВТБ,55.622519,37.60623,"г. Москва, ул. Кировоградская, д. 14",Чертаново Северное,ЮАО
ВТБ,55.736692,37.664537,"г. Москва, ул. Марксистская, д. 5, стр. 1",Таганский,ЦАО
ВТБ,55.766015,37.63807,"г. Москва, ул. Мясницкая, д. 35",Красносельский,ЦАО
ВТБ,55.783429,37.596971,"г. Москва, ул. Новослободская, д. 41",Тверской,ЦАО
ВТБ,55.731969,37.637232,"г. Москва, ул. Бахрушина, д. 32, стр. 1",Замоскворечье,ЦАО
ВТБ,55.735832,37.520185,"г. Москва, пл. Победы, д. 1 Б",Дорогомилово,ЗАО
ВЭБ,55.753313,37.606413,"г. Москва, ул. Воздвиженка, д. 10",Арбат,ЦАО
Газпромбанк,55.659336,37.558602,"г. Москва, ул. Наметкина, д. 16, корп. 1",Черёмушки,ЮЗАО
Газпромбанк,55.787367,37.677765,"г. Москва, ул. Русаковская, д. 29",Сокольники,ВАО
Газпромбанк,55.794408,37.49228,"г. Москва, ул. Маршала Бирюзова, д. 16",Щукино,СЗАО
Газпромбанк,55.818619,37.573632,"г. Москва, ш. Дмитровское, д. 13а",Тимирязевский,САО
Газпромбанк,55.749431,37.537035,"г. Москва, наб. Пресненская, д. 12",Пресненский,ЦАО
Газпромбанк,55.70256,37.848335,"г. Москва, просп. Лермонтовский, д. 6",Выхино-Жулебино,ЮВАО
Газпромбанк,55.547097,37.552858,"г. Москва, бул. Адмирала Ушакова, д. 5",Южное Бутово,ЮЗАО
Газпромбанк,55.74484,37.567166,"г. Москва, пл. Киевского вокзала, д. 2",Дорогомилово,ЗАО
Газпромбанк,55.693404,37.556044,"г. Москва, просп. Ленинский, д. 63/2, корп. 1",Гагаринский,ЮЗАО
Газпромбанк,55.856414,37.653612,"г. Москва, ул. Снежная, д. 27",Свиблово,СВАО
Газпромбанк,55.739981,37.637474,"г. Москва, наб. Озерковская, д. 24",Замоскворечье,ЦАО
Газпромбанк,55.707216,37.658818,"г. Москва, ул. ул. Автозаводская, д. 9/1",Даниловский,ЮАО
Газпромбанк,55.741305,37.417583,"г. Москва, ул. Ярцевская, д. 32",Кунцево,ЗАО
Газпромбанк,55.849392,37.441496,"г. Москва, бул. Химкинский, д. 23",Южное Тушино,СЗАО
Газпромбанк,55.818465,37.497431,"г. Москва, ш. Ленинградское, д. 13, корп. 1",Войковский,САО
Газпромбанк,55.800882,37.532606,"г. Москва, просп. Ленинградский, д. 62",Аэропорт,САО
Газпромбанк,55.74528,37.581587,"г. Москва, ул. Смоленская, д. 3",Хамовники,ЦАО
Газпромбанк,55.650505,37.745924,"г. Москва, ул. Люблинская, д. 165",Марьино,ЮВАО
Газпромбанк,55.655262,37.618955,"г. Москва, ш. Варшавское, д. 74, корп. 2",Нагорный,ЮАО
Газпромбанк,55.739911,37.658763,"г. Москва, ул. Марксистская, д. 1, корп. 1",Таганский,ЦАО
Газпромбанк,55.782138,37.598729,"г. Москва, ул. Новослободская, д. 20",Тверской,ЦАО
Газпромбанк,55.782766,37.718051,"г. Москва, пл. Семеновская, д. 1а",Соколиная Гора,ВАО
Газпромбанк,55.71724,37.677692,"г. Москва, ул. Шарикоподшипниковская, д. 13, стр. 1",Южнопортовый,ЮВАО
Газпромбанк,55.778875,37.665497,"г. Москва, ул. Краснопрудная, д. 22—24",Красносельский,ЦАО
Газпромбанк,55.718372,37.788345,"г. Москва, просп. Рязанский, д. 71, корп. 1",Рязанский,ЮВАО
Газпромбанк,55.808851,37.461487,"г. Москва, ул. Маршала Василевского, д. 17",Щукино,СЗАО
Газпромбанк,55.643604,37.524934,"г. Москва, ул. Профсоюзная, д. 104/47",Коньково,ЮЗАО
Газпромбанк,55.855078,37.478082,"г. Москва, ул. Фестивальная, д. 2 Б",Левобережный,САО
Газпромбанк,55.673792,37.760433,"г. Москва, ул. Совхозная, д. 39",Люблино,ЮВАО
Газпромбанк,55.812078,37.799214,"г. Москва, ул. Уральская, д. 4г",Гольяново,ВАО
Газпромбанк,55.846229,37.362799,"г. Москва, ул. Митинская, д. 36",Митино,СЗАО
Газпромбанк,55.611119,37.606622,"г. Москва, ул. Красного Маяка, д. 2 Б",Чертаново Центральное,ЮАО
Газпромбанк,55.862137,37.604371,"г. Москва, ул. Хачатуряна, д. 20",Отрадное,СВАО
Газпромбанк,55.733735,37.613181,"г. Москва, ул. Большая Якиманка, д. 39",Якиманка,ЦАО
Газпромбанк,55.677567,37.509515,"г. Москва, просп. Вернадского, д. 37, корп. 2",Проспект Вернадского,ЗАО
Газпромбанк,55.746868,37.626145,"г. Москва, ул. Балчуг, д. 7",Замоскворечье,ЦАО
Газпромбанк,55.731348,37.665983,"г. Москва, пер. 3-й Крутицкий, д. 11",Южнопортовый,ЮВАО
Газпромбанк,55.803638,37.636895,"г. Москва, просп. Мира, д. 108",Алексеевский,СВАО
Газпромбанк,55.761538,37.569896,"г. Москва, ул. Красная Пресня, д. 21",Пресненский,ЦАО
Газпромбанк,55.640189,37.62285,"г. Москва, ш. Варшавское, д. 95, корп. 1",Чертаново Северное,ЮАО
Газпромбанк,55.708866,37.602925,"г. Москва, 2-й Верхний Михайловский пр-д, д. 9, стр. 11",Донской,ЮАО
Газпромбанк,55.66845,37.559858,"г. Москва, ул. Гарибальди, д. 36",Черёмушки,ЮЗАО
Газпромбанк,55.768956,37.645679,"г. Москва, ул. Мясницкая, д. 48",Красносельский,ЦАО
Газпромбанк,55.729004,37.618383,"г. Москва, ул. Коровий Вал, д. 9, стр. 2",Якиманка,ЦАО
Газпромбанк,55.782333,37.574093,"г. Москва, просп. Ленинградский, д. 24",Беговой,САО
Газпромбанк,55.69133,37.580646,"г. Москва, ул. Гримау, д. 6",Академический,ЮЗАО
Газпромбанк,55.738106,37.528607,"г. Москва, просп. Кутузовский, д. 43",Дорогомилово,ЗАО
Газпромбанк,55.702564,37.5093,"г. Москва, просп. Мичуринский, д. 7",Раменки,ЗАО
Газпромбанк,55.768338,37.622921,"г. Москва, бул. Цветной, д. 2",Мещанский,ЦАО
Газпромбанк,55.739535,37.596583,"г. Москва, ул. Остоженка, д. 25",Хамовники,ЦАО
Газпромбанк,55.758926,37.657215,"г. Москва, ул. Земляной Вал, д. 24/30, стр. 1",Басманный,ЦАО
Газэнергобанк,55.761421,37.650316,"г. Москва, ул. Чаплыгина, д. 17",Басманный,ЦАО
Гарант-Инвест,55.768545,37.619127,"Москва, пер. 1-й Колобовский, д. 23",Тверской,ЦАО
Генбанк,55.742285,37.673291,"г. Москва, ул. Малая Андроньевская, д. 20/8, стр. 1—1а",Таганский,ЦАО
Голдман Сакс Банк,55.768346,37.590536,"г. Москва, ул. Гашека, д. 6",Пресненский,ЦАО
Гута-Банк,55.772947,37.650566,"г. Москва, пер. Орликов, д. 5, стр. 3",Красносельский,ЦАО
Далена Банк,55.753214,37.723026,"г. Москва, ш. Энтузиастов, д. 17, стр. 1",Соколиная Гора,ВАО
Далена Банк,55.74233,37.58364,"г. Москва, бул. Смоленский, д. 17, стр. 1",Хамовники,ЦАО
Далена Банк,55.849819,37.670082,"г. Москва, ул. Енисейская, д. 1, стр. 1",Свиблово,СВАО
Далена Банк,55.76007,37.763324,"г. Москва, ш. Энтузиастов, д. 56, стр. 32",Перово,ВАО
Далена Банк,55.745558,37.659382,"г. Москва, пер. Пестовский, д. 5",Таганский,ЦАО
Далена Банк,55.791455,37.52147,"г. Москва, Березовой Рощи пр-д, д. 12",Хорошёвский,САО
Денизбанк Москва,55.761347,37.551712,"г. Москва, ул. 2-я Звенигородская, д. 13, стр. 42",Пресненский,ЦАО
Держава,55.735936,37.569539,"г. Москва, пер. Большой Саввинский, д. 2, стр. 9",Хамовники,ЦАО
Джей энд Ти Банк,55.745045,37.622092,"г. Москва, наб. Кадашевская, д. 26",Якиманка,ЦАО
Джей энд Ти Банк,55.739915,37.662717,"г. Москва, ул. Таганская, д. 26, стр. 1",Таганский,ЦАО
Дж. П. Морган Банк,55.778368,37.585915,"г. Москва, ул. Бутырский Вал, д. 10",Тверской,ЦАО
Дойче Банк,55.77784,37.586854,"г. Москва, ул. Лесная, д. 5",Тверской,ЦАО
ДОМ.РФ,55.753301,37.606263,"г. Москва, ул. Воздвиженка, д. 10",Арбат,ЦАО
Дружба,55.740173,37.654933,"г. Москва, ул. Воронцовская, д. 4, стр. 1",Таганский,ЦАО
Евроальянс,55.762163,37.626982,"г. Москва, ул. Кузнецкий Мост, д. 21/5",Мещанский,ЦАО
Еврофинанс Моснарбанк,55.751441,37.577372,"г. Москва, ул. Новый Арбат, д. 29",Арбат,ЦАО
Еком Банк,55.746702,37.537273,"г. Москва, наб. Пресненская, д. 10",Пресненский,ЦАО
Живаго Банк,55.777616,37.66097,"г. Москва, ул. Краснопрудная, д. 3—5, стр. 1",Красносельский,ЦАО
ЖК City Bay,55.830133,37.397219,"г. Москва, ш. Волоколамское, д. 97",Покровское-Стрешнево,СЗАО
ЖК Symphony 34,55.803502,37.54999,"г. Москва, 4-я ул. 8 Марта, д. 6а",Аэропорт,САО
ЖК Метрополия,55.724114,37.608428,"г. Москва, ул. Донская, д. 13",Якиманка,ЦАО
Зираат Банк,55.73906,37.658736,"г. Москва, ул. Марксистская, д. 16",Таганский,ЦАО
ИК Банк,55.782077,37.576045,"г. Москва, просп. Ленинградский, д. 20, стр. 1",Беговой,САО
Инбанк,55.738776,37.631637,"г. Москва, пер. Старый Толмачевский, д. 5",Замоскворечье,ЦАО
Инвестторгбанк,55.723608,37.636748,"г. Москва, ул. Дубининская, д. 45",Замоскворечье,ЦАО
Инвестторгбанк,55.799284,37.52704,"г. Москва, ул. Острякова, д. 3",Хорошёвский,САО
Инвестторгбанк,55.773322,37.631936,"г. Москва, просп. Мира, д. 3, корп. 1",Мещанский,ЦАО
Инвестторгбанк,55.659165,37.746421,"г. Москва, ул. Перерва, д. 39",Марьино,ЮВАО
Инвестторгбанк,55.791326,37.490561,"г. Москва, ул. Народного Ополчения, д. 44, корп. 1",Щукино,СЗАО
Инвестторгбанк,55.694417,37.532954,"г. Москва, просп. Ломоносовский, д. 25, корп. 1",Раменки,ЗАО
ИНГ Банк,55.780142,37.605741,"г. Москва, ул. Краснопролетарская, д. 36",Тверской,ЦАО
Индустриальный Сберегательный Банк,55.76228,37.616137,"г. Москва, пер. Дмитровский, д. 7",Тверской,ЦАО
Индустриальный Сберегательный Банк,55.741267,37.502663,"г. Москва, ул. Барклая, д. 8",Филёвский Парк,ЗАО
Интерпрогрессбанк,55.661317,37.626951,"г. Москва, ш. Старокаширское, д. 2, корп. 1, стр. 1",Нагатино-Садовники,ЮАО
Интерпрогрессбанк,55.788359,37.558092,"г. Москва, просп. Ленинградский, д. 33а",Беговой,САО
Интерпрогрессбанк,55.652845,37.754362,"г. Москва, ул. Новомарьинская, д. 12/12, корп. 1",Марьино,ЮВАО
Интерпрогрессбанк,55.651344,37.482495,"г. Москва, просп. Ленинский, д. 158",Тропарёво-Никулино,ЗАО
Интерпрогрессбанк,55.672113,37.631649,"г. Москва, ш. Каширское, д. 3, корп. 2, стр. 9",Нагатино-Садовники,ЮАО
Интерпрогрессбанк,55.691581,37.538166,"г. Москва, просп. Ломоносовский, д. 23",Гагаринский,ЮЗАО
Интерпрогрессбанк,55.777162,37.632826,"г. Москва, просп. Мира, д. 24, стр. 1",Мещанский,ЦАО
Интерпрогрессбанк,55.791819,37.748587,"г. Москва, ш. Измайловское, д. 71, корп. 4 Г-Д",Измайлово,ВАО
Интерпрогрессбанк,55.7899,37.748928,"г. Москва, ш. Измайловское, д. 71, корп. А",Измайлово,ВАО
Интерпрогрессбанк,55.650312,37.665228,"г. Москва, ш. Каширское, д. 31, стр. 26",Москворечье-Сабурово,ЮАО
Ишбанк,55.662385,37.555638,"г. Москва, ул. Наметкина, д. 13д",Черёмушки,ЮЗАО
Камкомбанк,55.68088,37.514928,"г. Москва, просп. Вернадского, д. 33",Ломоносовский,ЮЗАО
Капитал,55.704844,37.59782,"г. Москва, 5-й Донской пр-д, д. 21 Б, стр. 10",Донской,ЮАО
КИВИ Банк,55.637321,37.597683,"г. Москва, мкр. Северное Чертаново, д. 1а, корп. 1",Чертаново Северное,ЮАО
КИВИ Банк,55.745306,37.595735,"г. Москва, пер. Староконюшенный, д. 10",Хамовники,ЦАО
Коммерцбанк (Евразия),55.744104,37.619803,"г. Москва, наб. Кадашевская, д. 14, корп. 2",Якиманка,ЦАО
Коммерческий Индо Банк,55.739173,37.658697,"г. Москва, ул. Марксистская, д. 16",Таганский,ЦАО
Космос,55.759932,37.543377,"г. Москва, бул. Красногвардейский, д. 7, стр. 1",Пресненский,ЦАО
Космос,55.761115,37.598436,"г. Москва, ул. Большая Бронная, д. 7",Пресненский,ЦАО
Кошелев-Банк,55.707976,37.62061,"г. Москва, ул. Большая Тульская, д. 2",Даниловский,ЮАО
Кошелев-Банк,55.766868,37.633126,"г. Москва, бул. Сретенский, д. 5",Красносельский,ЦАО
Креди Агриколь КИБ,55.75956,37.63184,"г. Москва, пер. Большой Златоустинский, д. 1, стр. 6",Басманный,ЦАО
Кредит Европа Банк,55.778812,37.623054,"г. Москва, просп. Олимпийский, д. 14",Мещанский,ЦАО
Кредит Европа Банк,55.869799,37.661053,"г. Москва, ул. Менжинского, д. 23, корп. 1",Бабушкинский,СВАО
Кредит Европа Банк,55.780408,37.591845,"г. Москва, ул. Лесная, д. 20, стр. 1",Тверской,ЦАО
Кредит Европа Банк,55.855613,37.476659,"г. Москва, ул. Фестивальная, д. 13, корп. 1",Левобережный,САО
Кредит Европа Банк,55.89704,37.588268,"г. Москва, ш. Алтуфьевское, д. 86",Бибирево,СВАО
Кредит Европа Банк,55.785466,37.665826,"г. Москва, ул. Верхняя Красносельская, д. 3а",Красносельский,ЦАО
Кредит Европа Банк,55.640777,37.531315,"г. Москва, ул. Миклухо-Маклая, д. 32а",Коньково,ЮЗАО
Кредит Европа Банк,55.660867,37.74946,"г. Москва, ул. Перерва, д. 49",Марьино,ЮВАО
Кредит Европа Банк,55.744511,37.566093,"г. Москва, пл. Киевского Вокзала, д. 2",Дорогомилово,ЗАО
Кредит Европа Банк,55.7041,37.771449,"г. Москва, просп. Волгоградский, д. 94, корп. 1",Кузьминки,ЮВАО
Кредит Европа Банк,55.687188,37.545186,"г. Москва, просп. Ленинский, д. 75/9",Гагаринский,ЮЗАО
Кредит Европа Банк,55.746654,37.536729,"г. Москва, наб. Пресненская, д. 10",Пресненский,ЦАО
Кредит Европа Банк,55.731473,37.855583,"г. Москва, ул. Николая Старостина, д. 11",Новокосино,ВАО
Кредит Европа Банк,55.778825,37.622979,"г. Москва, просп. Олимпийский, д. 14",Мещанский,ЦАО
Кредит Европа Банк,55.730387,37.635781,"г. Москва, пл. Павелецкая, д. 2, стр. 2",Замоскворечье,ЦАО
Кредит Европа Банк,55.609652,37.605098,"г. Москва, ул. Кировоградская, д. 15",Чертаново Центральное,ЮАО
Кредит Европа Банк,55.781698,37.722853,"г. Москва ул. Вельяминовская, д. 6",Соколиная Гора,ВАО
Кредит Европа Банк,55.744445,37.582833,"г. Москва, пл. Смоленская-Сенная, д. 23/25",Хамовники,ЦАО
Кредит Урал Банк,55.722503,37.560998,"г. Москва, ул. Усачева, д. 35, стр. 1",Хамовники,ЦАО
Крокус-Банк,55.783192,37.51366,"г. Москва, ул. Куусинена, д. 11, корп. 3",Хорошёвский,САО
Кубань Кредит,55.760224,37.587029,"г. Москва, пер. Вспольный, д. 5, стр. 2",Пресненский,ЦАО
КЭБ ЭйчЭнБи Банк,55.752141,37.53268,"г. Москва, ул. Тестовская, д. 10",Пресненский,ЦАО
Ланта-Банк,55.738755,37.63109,"г. Москва, ул. Новокузнецкая, д. 9, стр. 2",Замоскворечье,ЦАО
Ланта-Банк,55.748094,37.599213,"г. Москва, бул. Гоголевский, д. 23",Арбат,ЦАО
Ланта-Банк,55.769857,37.667198,"г. Москва, ул. Новая Басманная, д. 35, стр. 1",Басманный,ЦАО
Локо-Банк,55.796572,37.536787,"г. Москва, просп. Ленинградский, д. 39, стр. 80",Хорошёвский,САО
Локо-Банк,55.781854,37.707193,"г. Москва, ул. Большая Семеновская, д. 28",Соколиная Гора,ВАО
Локо-Банк,55.799226,37.529653,"г. Москва, ул. Викторенко, д. 5, стр. 1",Хорошёвский,САО
Локо-Банк,55.870357,37.662016,"г. Москва, ул. Менжинского, д. 38, корп. 1, стр. 2",Бабушкинский,СВАО
Локо-Банк,55.642089,37.524449,"г. Москва, ул. Профсоюзная, д. 104",Коньково,ЮЗАО
Локо-Банк,55.767173,37.695853,"г. Москва, ул. Госпитальная, д. 14",Лефортово,ЮВАО
Локо-Банк,55.649749,37.745778,"г. Москва, ул. Люблинская, д. 165, корп. 2",Марьино,ЮВАО
Локо-Банк,55.752977,37.575446,"г. Москва, ул. Новый Арбат, д. 36, стр. 3",Арбат,ЦАО
Локо-Банк,55.7385,37.413331,"г. Москва, ул. Ярцевская, д. 22, стр. 1",Кунцево,ЗАО
Локо-Банк,55.740238,37.658257,"г. Москва, ул. Марксистская, д. 1, корп. 1",Таганский,ЦАО
Максима,55.776711,37.729763,"г. Москва, ул. Вольная, д. 13",Соколиная Гора,ВАО
МБА-Москва,55.757182,37.568695,"г. Москва, ул. Рочдельская, д. 14, стр. 1",Пресненский,ЦАО
МБА-Москва,55.761441,37.610293,"г. Москва, ул. Тверская, д. 6, стр. 2",Тверской,ЦАО
Международный Финансовый Клуб,55.747127,37.536218,"г. Москва, наб. Пресненская, д. 10",Пресненский,ЦАО
Международный Финансовый Клуб,55.762572,37.652187,"г. Москва, ул. Покровка, д. 43, стр. 1",Басманный,ЦАО
Международный Финансовый Клуб,55.760507,37.599637,"г. Москва, бул. Тверской, д. 13, стр. 1",Пресненский,ЦАО
Мерседес-Бенц Банк Рус,55.79558,37.54109,"г. Москва, просп. Ленинградский, д. 39а",Хорошёвский,САО
Металлинвестбанк,55.732973,37.620405,"г. Москва, ул. Большая Полянка, д. 47, стр. 2",Якиманка,ЦАО
Металлинвестбанк,55.752805,37.63362,"г. Москва, пл. Славянская, д. 2/5/4, стр. 3",Таганский,ЦАО
Металлинвестбанк,55.738843,37.638375,"г. Москва, наб. Озерковская, д. 28, стр. 1",Замоскворечье,ЦАО
Металлинвестбанк,55.796348,37.487413,"г. Москва, ул. Маршала Бирюзова, д. 31",Щукино,СЗАО
Металлинвестбанк,55.732806,37.619927,"г. Москва, ул. Большая Полянка, д. 47, стр. 1",Якиманка,ЦАО
Меткомбанк (Каменск-Уральский),55.644122,37.593719,"г. Москва, просп. Балаклавский, д. 28в, стр. Б",Зюзино,ЮЗАО
Мидзухо Банк,55.744118,37.63503,"г. Москва, наб. Овчинниковская, д. 20, стр. 1",Замоскворечье,ЦАО
Мир Бизнес Банк,55.740059,37.589048,"г. Москва, ул. Пречистенка, д. 36, стр. 1",Хамовники,ЦАО
Мир Привилегий,55.755471,37.589392,"г. Москва, ул. Поварская, д. 23, стр. 4",Арбат,ЦАО
Модульбанк,55.777555,37.649454,"г. Москва, Каланчевская ул., 16, стр. 1",Красносельский,ЦАО
Модульбанк,55.804936,37.589922,"г. Москва, ул. Новодмитровская, д. 2, корп. 1",Бутырский,СВАО
Морской Банк,55.704038,37.626029,"г. Москва, ш. Варшавское, д. 1а",Донской,ЮАО
Москва-Сити,55.725884,37.64952,"г. Москва, пер. 2-й Кожевнический, д. 7",Даниловский,ЮАО
Москва-Сити,55.762924,37.653,"г. Москва, ул. Покровка, д. 45, стр. 1",Басманный,ЦАО
Московский Индустриальный Банк,55.71,37.60087,"г. Москва, ул. Орджоникидзе, д. 5",Донской,ЮАО
Московский Индустриальный Банк,55.826874,37.515755,"г. Москва, ул. Клары Цеткин, д. 20",Коптево,САО
Московский Индустриальный Банк,55.715664,37.79303,"г. Москва, ул. 1-я Новокузьминская, д. 21, корп. 2",Рязанский,ЮВАО
Московский Индустриальный Банк,55.747873,37.576941,"г. Москва, наб. Смоленская, д. 2а",Арбат,ЦАО
Московский Индустриальный Банк,55.787847,37.59207,"г. Москва, ул. Новослободская, д. 57/65",Тверской,ЦАО
Московский Индустриальный Банк,55.799635,37.714844,"г. Москва, ул. Хромова, д. 1",Преображенское,ВАО
Московский Индустриальный Банк,55.730411,37.414426,"г. Москва, ул. Кунцевская, д. 13/6",Кунцево,ЗАО
Московский Индустриальный Банк,55.80275,37.515022,"г. Москва, ул. Песчаная, д. 4а",Сокол,САО
Московский Индустриальный Банк,55.677496,37.74437,"г. Москва, ул. Краснодарская, д. 13, стр. 2",Люблино,ЮВАО
Московский Индустриальный Банк,55.730827,37.625612,"г. Москва, ул. Пятницкая, д. 76",Замоскворечье,ЦАО
Московский Индустриальный Банк,55.783992,37.742003,"г. Москва, ул. Щербаковская, д. 57/20",Соколиная Гора,ВАО
Московский Индустриальный Банк,55.761523,37.785463,"г. Москва, ул. 3-я Владимирская, д. 8, корп. 1",Перово,ВАО
Московский Индустриальный Банк,55.705486,37.666526,"г. Москва, ул. Сайкина, д. 6/5",Даниловский,ЮАО
Московский Индустриальный Банк,55.737401,37.67915,"г. Москва, ул. Малая Калитниковская, д. 7",Таганский,ЦАО
Московский Индустриальный Банк,55.857912,37.656224,"г. Москва, ул. Кольская, д. 2, корп. 6",Бабушкинский,СВАО
Московский Индустриальный Банк,55.84137,37.455726,"г. Москва, ул. Свободы, д. 30",Южное Тушино,СЗАО
Московский Коммерческий Банк,55.726372,37.585112,"г. Москва, ул. 1-я Фрунзенская, д. 5",Хамовники,ЦАО
Московский Кредитный Банк,55.768277,37.632711,"г. Москва, пер. Луков, д. 2, стр. 1",Красносельский,ЦАО
Московский Кредитный Банк,55.657474,37.497707,"г. Москва, просп. Ленинский, д. 146",Тропарёво-Никулино,ЗАО
Московский Кредитный Банк,55.830659,37.515882,"г. Москва, ул. Коптевская, д. 69а, стр. 2",Коптево,САО
Московский Кредитный Банк,55.886711,37.522792,"г. Москва, ул. Клязьминская, д. 5",Дмитровский,САО
Московский Кредитный Банк,55.706289,37.623941,"г. Москва, пер. Холодильный, д. 6",Даниловский,ЮАО
Московский Кредитный Банк,55.664756,37.4235,"г. Москва, ул. Домостроительная, д. 4, стр. 1",Солнцево,ЗАО
Московский Кредитный Банк,55.728457,37.677304,"г. Москва, просп. Волгоградский, д. 18, стр. 1",Таганский,ЦАО
Московский Кредитный Банк,55.653172,37.515461,"г. Москва, ул. Академика Волгина, д. 6а, стр. 3",Обручевский,ЮЗАО
Московский Кредитный Банк,55.768284,37.632709,"г. Москва, пер. Луков, д. 2, стр. 1",Красносельский,ЦАО
